"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.318457753E2,9.850069284E-1,-7.745223045E-1,6.479668617E-1
2.318537592E2,9.884877205E-1,-7.318019867E-1,2.604827881E-1
2.318617459E2,9.397263527E-1,-6.553502083E-1,-2.133235931E-1
2.318697341E2,8.912581205E-1,-5.718789101E-1,-5.552096367E-1
2.318777242E2,8.805793524E-1,-6.006593704E-1,-9.188537598E-1
2.318857157E2,9.133030176E-1,-6.597504616E-1,-1.434026241E0
2.318937068E2,1.009901643E0,-6.704535484E-1,-1.858610630E0
2.319016980E2,9.795682430E-1,-7.403345108E-1,-2.247914314E0
2.319096862E2,9.554510117E-1,-7.824807167E-1,-2.377683640E0
2.319176763E2,9.899167418E-1,-7.974314690E-1,-2.414995670E0
2.319256653E2,1.036193132E0,-8.035712242E-1,-2.485121727E0
2.319336559E2,1.035153389E0,-8.057999611E-1,-2.473092556E0
2.319416460E2,9.859603047E-1,-8.481369019E-1,-2.282195091E0
2.319496359E2,9.218373299E-1,-8.398103714E-1,-1.912217140E0
2.319576233E2,9.340260029E-1,-8.259034157E-1,-1.504725456E0
2.319656088E2,9.995144606E-1,-7.407574654E-1,-1.163620472E0
2.319735925E2,1.047503710E0,-6.562986374E-1,-1.051543236E0
2.319815740E2,1.097167492E0,-5.494990349E-1,-1.067006111E0
2.319895587E2,1.081542253E0,-4.146928787E-1,-1.225266933E0
2.319975468E2,1.013771534E0,-3.330335617E-1,-1.272844315E0
2.320055352E2,8.974555135E-1,-2.853198051E-1,-1.300840378E0
2.320135221E2,7.701372504E-1,-2.764315605E-1,-1.285261154E0
2.320215110E2,6.500858068E-1,-2.630152702E-1,-1.269516468E0
2.320294972E2,5.259308815E-1,-2.693657875E-1,-1.229416847E0
2.320374834E2,5.210612416E-1,-2.279863358E-1,-1.108047009E0
2.320454692E2,6.163064241E-1,-1.053576469E-1,-8.431515694E-1
2.320534535E2,8.322312832E-1,-8.559703827E-3,-4.999275208E-1
2.320614414E2,1.066533804E0,9.065341949E-2,-2.357244492E-1
2.320694230E2,1.330861926E0,1.909704208E-1,-7.304573059E-2
2.320774056E2,1.457870007E0,2.264127731E-1,-4.166460037E-2
2.320853887E2,1.433498502E0,2.062549591E-1,1.077342033E-1
2.320933710E2,1.363387465E0,1.667275429E-1,1.714348793E-1
2.321013523E2,1.251813531E0,8.511209488E-2,2.370882034E-2
2.321093367E2,1.125998974E0,5.997180939E-3,-2.651772499E-1
2.321173165E2,9.966492653E-1,4.639291763E-2,-5.012106895E-1
2.321252978E2,9.346749187E-1,1.307992935E-1,-5.036263466E-1
2.321332820E2,9.395099282E-1,2.221345901E-1,-2.977099419E-1
2.321412675E2,1.132616401E0,3.391060829E-1,1.075263023E-1
2.321492509E2,1.365360856E0,3.905029297E-1,3.962645531E-1
2.321572330E2,1.594467044E0,3.815512657E-1,9.176177979E-1
2.321652129E2,1.800360203E0,3.826446533E-1,1.467360020E0
2.321731910E2,1.818909526E0,4.409856796E-1,2.113368034E0
2.321811679E2,1.691485763E0,3.897037506E-1,2.955862522E0
2.321891515E2,1.592939854E0,3.457140923E-1,3.610157013E0
2.321971382E2,1.529047489E0,3.544392586E-1,3.715230465E0
2.322051238E2,1.398052931E0,5.469527245E-1,2.934256554E0
2.322131102E2,1.122528553E0,7.952570915E-1,1.644454002E0
2.322210938E2,4.860954285E-1,9.717054367E-1,-1.899132729E-1
2.322290752E2,-3.448286355E-1,9.605655670E-1,-1.592848301E0
2.322370605E2,-1.203804851E0,8.907122612E-1,-2.412389755E0
2.322450434E2,-2.005574703E0,8.552136421E-1,-2.393531322E0
2.322530260E2,-2.156959295E0,1.070909977E0,-1.973069191E0
2.322610092E2,-2.046983719E0,1.088901520E0,-8.458867073E-1
2.322689924E2,-1.396349311E0,1.041579247E0,7.521805763E-1
2.322769727E2,-5.330867767E-1,9.295382500E-1,2.094053745E0
2.322849531E2,5.324574709E-1,6.670713425E-1,3.094173908E0
2.322929339E2,1.328610182E0,4.070601463E-1,3.537445545E0
2.323009148E2,1.807646036E0,1.840405464E-1,3.762507915E0
2.323088951E2,1.983487248E0,1.566004753E-1,3.840317726E0
2.323168754E2,1.924504995E0,3.095998764E-1,3.651875496E0
2.323248548E2,1.706853628E0,3.638381958E-1,3.098265648E0
2.323328349E2,1.297594309E0,2.012662888E-1,2.057885647E0
2.323408173E2,8.597676754E-1,-9.472799301E-2,1.064833641E0
2.323487991E2,3.742505312E-1,-4.062981606E-1,9.187126160E-2
2.323567822E2,4.640668631E-3,-5.549845695E-1,-4.554467201E-1
2.323647640E2,-2.291115522E-1,-5.884089470E-1,-6.588754654E-1
2.323727495E2,-3.058208227E-1,-5.642294884E-1,-5.517010689E-1
2.323807350E2,-1.847698539E-1,-5.329623222E-1,-2.697677612E-1
2.323887167E2,1.980301738E-2,-5.641627312E-1,5.086278915E-2
2.323966993E2,2.636085749E-1,-6.557826996E-1,5.185456276E-1
2.324046824E2,5.353576541E-1,-6.712918282E-1,8.005433083E-1
2.324126775E2,8.904790878E-1,-6.225757599E-1,8.896384239E-1
2.324206472E2,1.077153563E0,-5.515236855E-1,7.078747749E-1
2.324286262E2,1.106796026E0,-5.375881195E-1,2.914490700E-1
2.324366088E2,9.360483885E-1,-5.733184814E-1,-3.241400719E-1
2.324445930E2,6.930306554E-1,-6.035108566E-1,-8.303184509E-1
2.324525770E2,4.505792856E-1,-6.219248772E-1,-1.190263271E0
2.324605607E2,2.893304527E-1,-5.985813141E-1,-1.486649513E0
2.324685417E2,1.310588717E-1,-6.282424927E-1,-1.682194233E0
2.324765262E2,7.001578808E-2,-6.720466614E-1,-1.787001133E0
2.324845131E2,7.078296691E-2,-6.686882973E-1,-1.795269489E0
2.324925020E2,6.399184465E-2,-6.429500580E-1,-1.634325504E0
2.325004893E2,9.020590782E-2,-6.394953728E-1,-1.283442497E0
2.325084782E2,1.441466063E-1,-6.798315048E-1,-8.887214661E-1
2.325164654E2,2.106435597E-1,-7.576494217E-1,-3.272538185E-1
2.325244511E2,3.055586815E-1,-8.320608139E-1,1.046466827E-2
2.325324373E2,3.730728626E-1,-9.325137138E-1,1.299037933E-1
2.325404214E2,4.328532219E-1,-1.002676010E0,4.651308060E-2
2.325484046E2,5.053110123E-1,-9.978175163E-1,-1.981935501E-1
2.325563908E2,6.152871847E-1,-9.118895531E-1,-4.856953621E-1
2.325643802E2,7.777016759E-1,-7.855238914E-1,-8.327541351E-1
2.325723686E2,9.163048863E-1,-6.843824387E-1,-1.197600842E0
2.325803586E2,9.448369741E-1,-6.157212257E-1,-1.544260502E0
2.325883461E2,8.966108561E-1,-5.736451149E-1,-1.730191231E0
2.325963365E2,7.958487272E-1,-5.244998932E-1,-1.822583675E0
2.326043281E2,7.097226977E-1,-4.144682884E-1,-1.918386936E0
2.326123206E2,6.626564264E-1,-2.967076302E-1,-1.883037567E0
2.326203130E2,5.929988027E-1,-1.949748993E-1,-1.836442471E0
2.326283050E2,4.474139512E-1,-1.818466187E-1,-1.586313248E0
2.326362986E2,3.263773024E-1,-2.349472046E-1,-1.245998383E0
2.326442934E2,2.266449928E-1,-2.941074371E-1,-9.762034416E-1
2.326522827E2,2.217000872E-1,-2.292370796E-1,-8.782949448E-1
2.326602648E2,2.344387174E-1,-1.166605949E-1,-8.328666687E-1
2.326682493E2,2.803694606E-1,5.869340897E-2,-8.454217911E-1
2.326762332E2,2.593190372E-1,1.108326912E-1,-9.167079926E-1
2.326842134E2,1.711144149E-1,1.358890533E-1,-9.465012550E-1
2.326921925E2,1.003267542E-1,1.532053947E-1,-9.349842072E-1
2.327001737E2,8.277268708E-2,1.860437393E-1,-9.006280899E-1
2.327081544E2,6.346270442E-2,2.096843719E-1,-7.421045303E-1
2.327161343E2,2.305500209E-3,1.465339661E-1,-5.111532211E-1
2.327241146E2,-8.720116317E-2,9.012889862E-2,-1.002631187E-1
2.327320980E2,-1.189352944E-1,4.195165634E-2,2.735495567E-1
2.327400813E2,7.990020514E-2,1.120610237E-1,4.236059189E-1
2.327480659E2,2.780669928E-1,1.322231293E-1,7.432899475E-1
2.327560470E2,4.492408931E-1,1.894536018E-1,6.620607376E-1
2.327640322E2,4.751078486E-1,3.518390656E-1,1.645393372E-1
2.327720147E2,4.328616858E-1,4.173951149E-1,-9.710121155E-2
2.327799983E2,3.756831884E-1,3.965897560E-1,-2.338919640E-1
2.327879793E2,3.851585686E-1,4.252800941E-1,-4.248213768E-1
2.327959646E2,3.913235068E-1,4.395675659E-1,-3.763127327E-1
2.328039480E2,4.212287068E-1,4.383578300E-1,9.940958023E-2
2.328119302E2,5.172405243E-1,4.495701790E-1,1.122896671E0
2.328199143E2,6.868160367E-1,4.877586365E-1,2.133955479E0
2.328278958E2,9.421357512E-1,6.359343529E-1,2.877406120E0
2.328358802E2,1.397184849E0,1.003889561E0,3.195991516E0
2.328438653E2,1.780873060E0,1.391300201E0,2.619829655E0
2.328518507E2,2.081166029E0,1.631450653E0,1.272777557E0
2.328598288E2,2.239414454E0,1.642142773E0,-6.438293457E-1
2.328678090E2,2.086025715E0,1.417429924E0,-1.769938469E0
2.328757919E2,1.558846116E0,1.216699123E0,-2.289364815E0
2.328837753E2,9.930861592E-1,1.006999493E0,-2.183927059E0
2.328917574E2,5.248398781E-1,7.511096001E-1,-1.814110279E0
2.328997388E2,3.220560849E-1,3.621540070E-1,-8.779287338E-1
2.329077205E2,6.082023382E-1,1.873784065E-1,1.153573990E-1
2.329157024E2,1.106016874E0,2.692523003E-1,1.272600174E0
2.329236848E2,1.699488282E0,4.946856499E-1,2.445030212E0
2.329316702E2,2.115077019E0,6.242542267E-1,3.221849442E0
2.329396549E2,2.462509155E0,5.985169411E-1,4.184469223E0
2.329476397E2,2.556648493E0,4.213147163E-1,4.888092518E0
2.329556246E2,2.399062872E0,2.326469421E-1,5.010158539E0
2.329636083E2,1.910287857E0,7.771444321E-2,4.643746853E0
2.329715926E2,1.331244588E0,3.853321075E-3,4.018938065E0
2.329795771E2,8.852865100E-1,7.275533676E-2,3.160168648E0
2.329875604E2,6.807407737E-1,2.653045654E-1,2.278118610E0
2.329955432E2,7.145100832E-1,4.336051941E-1,1.592602253E0
2.330035257E2,8.930401802E-1,5.579571724E-1,1.022823811E0
2.330115104E2,1.103927732E0,5.096640587E-1,7.837047577E-1
2.330194974E2,1.320748091E0,4.129447937E-1,7.031683922E-1
2.330274798E2,1.542780876E0,1.615710258E-1,6.529130936E-1
2.330354621E2,1.684720516E0,-7.829332352E-2,4.859561920E-1
2.330434422E2,1.717473984E0,-2.832093239E-1,2.459073067E-1
2.330514235E2,1.601448536E0,-4.589304924E-1,6.302642822E-2
2.330594038E2,1.424863219E0,-5.868635178E-1,-5.261850357E-2
2.330673856E2,1.122626543E0,-7.490892410E-1,-1.770367622E-1
2.330753658E2,8.746289015E-1,-8.545265198E-1,-2.912750244E-1
2.330833475E2,6.425504684E-1,-8.841018677E-1,-3.904976845E-1
2.330913309E2,3.308988810E-1,-8.621139526E-1,-5.796937943E-1
2.330993151E2,1.128592044E-1,-8.558797836E-1,-7.915301323E-1
2.331072968E2,1.066094637E-2,-8.281326294E-1,-1.082315922E0
2.331152783E2,-3.853547573E-2,-8.170490265E-1,-1.514460087E0
2.331232611E2,-2.148672938E-2,-8.353438377E-1,-1.845426559E0
2.331312425E2,9.001125395E-2,-9.070396423E-1,-2.022483349E0
2.331392240E2,2.250228226E-1,-9.602513313E-1,-2.127065182E0
2.331472079E2,3.794175684E-1,-1.004172802E0,-2.274425983E0
2.331551925E2,5.636826754E-1,-1.090989113E0,-2.512895107E0
2.331631761E2,6.387740374E-1,-1.094666481E0,-2.709945679E0
2.331711620E2,5.753330588E-1,-1.133519173E0,-2.665881634E0
2.331791464E2,5.487242937E-1,-1.151025295E0,-2.413396358E0
2.331871356E2,5.984470844E-1,-1.133563995E0,-2.195871353E0
2.331951196E2,6.630145907E-1,-1.182024956E0,-1.945916653E0
2.332031058E2,7.807337642E-1,-1.210515022E0,-1.754183769E0
2.332110908E2,8.663589358E-1,-1.224265575E0,-1.572321892E0
2.332190716E2,9.306097031E-1,-1.218840599E0,-1.438189507E0
2.332270558E2,9.963812828E-1,-1.194180489E0,-1.375850677E0
2.332350425E2,1.020056009E0,-1.150827408E0,-1.312961578E0
2.332430245E2,1.064195752E0,-1.022159100E0,-1.244301796E0
2.332510092E2,1.065633416E0,-8.933081627E-1,-1.242793560E0
2.332589946E2,1.070647597E0,-7.167224884E-1,-1.198084354E0
2.332669792E2,1.017587185E0,-5.929379463E-1,-1.114952087E0
2.332749614E2,9.162402749E-1,-5.515408516E-1,-1.011688232E0
2.332829423E2,9.876949787E-1,-4.251694679E-1,-1.007735252E0
2.332909261E2,1.021336555E0,-3.182067871E-1,-1.056126595E0
2.332989081E2,1.079595089E0,-2.457385063E-1,-9.981288910E-1
2.333068910E2,1.038181305E0,-2.548332214E-1,-1.054801464E0
2.333148679E2,8.821287155E-1,-2.636928558E-1,-1.058964729E0
2.333228441E2,6.521766782E-1,-2.294025421E-1,-9.914984703E-1
2.333308240E2,5.670106411E-1,-1.384696960E-1,-8.852062225E-1
2.333388079E2,6.068767905E-1,-3.867483139E-2,-7.594032288E-1
2.333467928E2,8.189984560E-1,5.517530441E-2,-5.275473595E-1
2.333547783E2,1.002556324E0,1.260590553E-1,-2.065558434E-1
2.333627607E2,1.104018807E0,1.440267563E-1,1.808114052E-1
2.333707417E2,1.224326730E0,1.905364990E-1,5.819811821E-1
2.333787241E2,1.373816013E0,2.859563828E-1,7.900710106E-1
2.333867075E2,1.475847006E0,4.081273079E-1,8.513727188E-1
2.333946900E2,1.493306875E0,4.980592728E-1,9.664187431E-1
2.334026765E2,1.442386985E0,4.813017845E-1,1.279216766E0
2.334106548E2,1.353689909E0,4.425525665E-1,1.762725830E0
2.334186329E2,1.266970634E0,3.766121864E-1,2.144562244E0
2.334266124E2,1.211470604E0,3.297538757E-1,2.402575970E0
2.334345911E2,1.241028786E0,3.933706284E-1,2.670597553E0
2.334425728E2,1.279733419E0,5.193743706E-1,2.824547291E0
2.334505553E2,1.264250517E0,7.741465569E-1,2.563857555E0
2.334585358E2,1.190359712E0,1.111467838E0,1.719420433E0
2.334665163E2,9.846237898E-1,1.437986374E0,4.515194893E-1
2.334744932E2,6.450421214E-1,1.607353687E0,-1.271563053E0
2.334824739E2,2.907784581E-1,1.620075703E0,-2.556245804E0
2.334904550E2,-1.040008068E-1,1.512911320E0,-3.253957033E0
2.334984318E2,-5.776780844E-1,1.472417831E0,-3.227102518E0
2.335064093E2,-9.207030535E-1,1.420026302E0,-2.425729275E0
2.335143930E2,-9.954108596E-1,1.263858318E0,-5.906434059E-1
2.335223732E2,-6.882712841E-1,9.465656281E-1,1.815592289E0
2.335303534E2,-3.096285462E-2,5.775098801E-1,4.341166019E0
2.335383329E2,9.114437103E-1,1.772522926E-1,6.454745770E0
2.335463174E2,1.554082751E0,-5.565071106E-2,7.148957729E0
2.335543001E2,1.845598102E0,-7.920646667E-2,6.702592373E0
2.335622815E2,1.453518867E0,-1.751489639E-1,5.530669689E0
2.335702657E2,8.749431968E-1,-3.340063095E-1,4.145205975E0
2.335782493E2,3.481552899E-1,-4.004435539E-1,2.376053333E0
2.335862332E2,-6.152987480E-2,-4.396977425E-1,9.772047997E-1
2.335942185E2,-3.884142041E-1,-4.422817230E-1,-8.552742004E-2
2.336021978E2,-6.551676989E-1,-4.335694313E-1,-7.634143829E-1
2.336101764E2,-6.527848840E-1,-3.102350235E-1,-9.155774117E-1
2.336181597E2,-4.460828304E-1,-2.007536888E-1,-8.156456947E-1
2.336261385E2,-5.028903484E-2,-1.427869797E-1,-5.741000175E-1
2.336341214E2,3.231425583E-1,-1.810693741E-1,-2.654027939E-1
2.336421061E2,7.500883341E-1,-2.736258507E-1,9.276819229E-2
2.336500942E2,1.090004921E0,-3.357539177E-1,3.393888474E-1
2.336580775E2,1.302352190E0,-4.164319038E-1,4.134731293E-1
2.336660615E2,1.355833530E0,-4.675774574E-1,2.717242241E-1
2.336740469E2,1.224987388E0,-4.644236565E-1,3.762912750E-2
2.336820319E2,1.009021401E0,-4.583811760E-1,-1.609721184E-1
2.336900165E2,7.523373961E-1,-4.631252289E-1,-3.343238831E-1
2.336979990E2,5.405623317E-1,-4.494357109E-1,-4.733233452E-1
2.337059868E2,3.684853911E-1,-4.074268341E-1,-7.218942642E-1
2.337139716E2,2.334925234E-1,-3.468346596E-1,-8.787393570E-1
2.337219541E2,1.098018587E-1,-2.782230377E-1,-9.667572975E-1
2.337299402E2,-3.874459863E-2,-1.829705238E-1,-8.465857506E-1
2.337379257E2,-1.617293358E-1,-2.068319321E-1,-6.118988991E-1
2.337459103E2,-2.037598193E-1,-2.849912643E-1,-2.701749802E-1
2.337538932E2,-1.787420809E-1,-4.005222321E-1,1.089539528E-1
2.337618755E2,-9.110343456E-2,-4.880795479E-1,4.552531242E-1
2.337698578E2,6.434330344E-2,-6.325635910E-1,6.811156273E-1
2.337778409E2,2.225469202E-1,-7.618217468E-1,6.473588943E-1
2.337858261E2,3.231701851E-1,-8.708062172E-1,3.011388779E-1
2.337938131E2,2.995999157E-1,-1.007987976E0,-3.856544495E-1
2.338017995E2,2.329392731E-1,-1.107316971E0,-1.052805424E0
2.338097791E2,1.371630132E-1,-1.199725628E0,-1.621446133E0
2.338177611E2,8.874517679E-2,-1.249054909E0,-2.199554920E0
2.338257431E2,7.705110312E-2,-1.272176743E0,-2.588385582E0
2.338337214E2,1.741012931E-1,-1.281626225E0,-2.852066994E0
2.338417043E2,2.702696323E-1,-1.296576977E0,-2.942722797E0
2.338496893E2,3.378267586E-1,-1.288120270E0,-2.903615952E0
2.338576732E2,4.065061808E-1,-1.242327690E0,-2.748631954E0
2.338656508E2,4.042803347E-1,-1.203435898E0,-2.558028221E0
2.338736283E2,3.742956817E-1,-1.219833851E0,-2.326499939E0
2.338816066E2,3.165801167E-1,-1.225579739E0,-2.033767223E0
2.338895843E2,2.841562629E-1,-1.188123703E0,-1.855995178E0
2.338975654E2,2.782596052E-1,-1.064692020E0,-1.730558395E0
2.339055492E2,2.409576178E-1,-9.415125847E-1,-1.710104465E0
2.339135318E2,1.864071190E-1,-8.614363670E-1,-1.737437725E0
2.339215132E2,1.428862363E-1,-7.518877983E-1,-1.751092434E0
2.339295001E2,1.186810285E-1,-6.936731339E-1,-1.689475536E0
2.339374895E2,7.944253087E-2,-6.577672958E-1,-1.519394398E0
2.339454789E2,5.369842052E-2,-6.210961342E-1,-1.125059128E0
2.339534659E2,1.764202416E-1,-5.423684120E-1,-6.530418396E-1
2.339614538E2,3.914631009E-1,-4.098310471E-1,-2.490930557E-1
2.339694427E2,6.378793716E-1,-2.861757278E-1,-6.593990326E-2
2.339774325E2,8.408803344E-1,-1.610107422E-1,-3.749370575E-3
2.339854295E2,9.832197428E-1,-3.839492798E-2,-1.522779465E-2
2.339934086E2,1.168507099E0,4.893493652E-2,-2.938508987E-2
2.340014035E2,1.198887825E0,-3.872919083E-2,-7.077217102E-3
2.340093979E2,9.089499712E-1,-1.265072823E-1,-2.382721901E-1
2.340173936E2,5.262582302E-1,-2.281150818E-1,-2.257847786E-1
2.340253934E2,6.375876069E-2,-8.086395264E-2,-3.093647957E-1
2.340333915E2,-3.603264987E-1,2.027912140E-1,-2.954044342E-1
2.340413928E2,-7.808886766E-1,5.054421425E-1,4.787015915E-2
2.340493960E2,-8.484274149E-1,7.005648613E-1,1.115558147E0
2.340573935E2,-3.171505928E-1,1.057692528E0,1.872282982E0
2.340653899E2,5.218747854E-1,1.359453201E0,2.808879375E0
2.340733855E2,1.160794497E0,1.650570869E0,3.330361366E0
2.340813829E2,1.693488121E0,2.076475620E0,3.382599831E0
2.340893795E2,2.042055845E0,2.658539295E0,2.709995270E0
2.340973847E2,2.138962269E0,2.934889317E0,1.348316669E0
2.341053909E2,1.931183934E0,2.842209339E0,-4.431591034E-1
2.341134006E2,1.534904838E0,2.666450977E0,-1.495570660E0
2.341214122E2,9.948489666E-1,2.512131214E0,-2.110540390E0
2.341294210E2,2.730675936E-1,2.175581455E0,-2.219552994E0
2.341374316E2,-1.740007997E-1,1.787887096E0,-1.661900997E0
2.341454422E2,-1.174469590E-1,1.391484261E0,4.683589935E-2
2.341534519E2,6.258018613E-1,1.271653652E0,2.058028698E0
2.341614565E2,1.774302363E0,1.211917400E0,4.235366344E0
2.341694641E2,3.242093086E0,1.184418201E0,6.147625923E0
2.341774730E2,4.255726814E0,1.032589912E0,7.137135506E0
2.341854774E2,4.945342541E0,8.324294090E-1,7.745012760E0
2.341934799E2,4.842869759E0,5.580782890E-1,7.421917915E0
2.342014850E2,4.047442436E0,2.584056854E-1,6.118801117E0
2.342094882E2,2.715593576E0,3.766489029E-2,3.884785652E0
2.342174889E2,1.573742032E0,-2.235221863E-2,1.892643452E0
2.342254893E2,5.606206656E-1,1.365327835E-2,1.252994537E-1
2.342334858E2,-7.805150747E-2,6.955957413E-2,-8.914275169E-1
2.342414782E2,-3.807384074E-1,7.279396057E-2,-1.348639965E0
2.342494695E2,-3.472112715E-1,9.059906006E-4,-1.415614128E0
2.342574586E2,-2.937749028E-2,-1.201996803E-1,-1.247181416E0
2.342654495E2,4.564041793E-1,-2.494754791E-1,-9.894332886E-1
2.342734408E2,1.098229051E0,-2.750949860E-1,-7.204418182E-1
2.342814304E2,1.515855312E0,-2.763447762E-1,-5.953660011E-1
2.342894193E2,1.769496083E0,-3.173565865E-1,-5.547327995E-1
2.342974070E2,1.826632738E0,-3.411874771E-1,-5.980052948E-1
2.343053932E2,1.682196617E0,-3.536405563E-1,-6.284856796E-1
2.343133845E2,1.411353350E0,-4.124779701E-1,-6.938672066E-1
2.343213750E2,1.175108314E0,-5.078511238E-1,-8.328342438E-1
2.343293615E2,9.296169281E-1,-6.774597168E-1,-9.454898834E-1
2.343373473E2,7.609192133E-1,-8.442883492E-1,-1.065751076E0
2.343453346E2,6.880338788E-1,-9.605484009E-1,-1.318019390E0
2.343533220E2,7.295461893E-1,-9.143033028E-1,-1.622703552E0
2.343613048E2,8.464293480E-1,-8.152303696E-1,-1.726485729E0
2.343692919E2,1.010035276E0,-7.351555824E-1,-1.758666515E0
2.343772795E2,1.174733162E0,-6.744771004E-1,-1.613370419E0
2.343852645E2,1.317724586E0,-6.867260933E-1,-1.529121876E0
2.343932527E2,1.382415295E0,-7.444262505E-1,-1.499838352E0
2.344012416E2,1.321864724E0,-8.278856277E-1,-1.497250557E0
2.344092323E2,1.192973137E0,-8.461213112E-1,-1.655426025E0
2.344172218E2,1.004382491E0,-7.981305122E-1,-1.922724724E0
2.344252115E2,8.399342895E-1,-7.635579109E-1,-2.195657730E0
2.344331990E2,6.647754312E-1,-7.654447556E-1,-2.374665737E0
2.344411886E2,4.624976814E-1,-7.978382111E-1,-2.485023022E0
2.344491756E2,3.558215797E-1,-7.991719246E-1,-2.382549286E0
2.344571634E2,3.811733127E-1,-7.885079384E-1,-2.153684139E0
2.344651570E2,5.160942674E-1,-8.057532310E-1,-1.906866550E0
2.344731483E2,6.575406790E-1,-7.642412186E-1,-1.508324146E0
2.344811383E2,8.544762135E-1,-6.998362541E-1,-9.460649490E-1
2.344891259E2,9.996358156E-1,-6.086964607E-1,-4.344248772E-1
2.344971118E2,1.249480009E0,-4.782724380E-1,-1.926898956E-2
2.345050995E2,1.518531084E0,-3.081173897E-1,-2.660751343E-3
2.345130878E2,1.643867135E0,-2.119469643E-1,-2.373437881E-1
2.345210774E2,1.509287596E0,-1.842594147E-1,-4.846801758E-1
2.345290689E2,1.121063948E0,-2.719230652E-1,-7.458920479E-1
2.345370627E2,7.044697404E-1,-2.638750076E-1,-8.109946251E-1
2.345450543E2,5.178278089E-1,-1.074743271E-1,-6.608386040E-1
2.345530449E2,6.147469282E-1,-1.093792915E-1,-4.435830116E-1
2.345610366E2,9.278286695E-1,-1.793212891E-1,-3.736710548E-1
2.345690259E2,1.067039490E0,-2.827029228E-1,-5.381798744E-1
2.345770133E2,1.083673120E0,-3.523244858E-1,-5.686731339E-1
2.345850047E2,1.101359367E0,-3.029885292E-1,-4.115262032E-1
2.345929949E2,1.111232042E0,-2.118000984E-1,-3.007874489E-1
2.346009852E2,1.098824620E0,-1.559138298E-1,-2.885704041E-1
2.346089751E2,1.000268817E0,-1.113176346E-1,-3.223638535E-1
2.346169660E2,9.092008471E-1,-5.843400955E-2,-4.314713478E-1
2.346249573E2,8.320381641E-1,3.862857819E-3,-4.066262245E-1
2.346329486E2,7.958503962E-1,1.857280731E-2,-1.670455933E-1
2.346409398E2,8.115154505E-1,-1.956415176E-2,2.400140762E-1
2.346489294E2,9.665278792E-1,-6.377935410E-2,6.674222946E-1
2.346569214E2,1.182548285E0,-6.130504608E-2,8.328471184E-1
2.346649086E2,1.296297431E0,-2.417850494E-2,1.135973454E0
2.346728981E2,1.306145549E0,-7.383441925E-2,1.832692623E0
2.346808866E2,1.293215632E0,-1.133608818E-1,2.448431492E0
2.346888763E2,1.337017536E0,5.074691772E-2,2.435942173E0
2.346968679E2,1.280043602E0,3.394026756E-1,1.993661404E0
2.347048592E2,1.203908324E0,7.221331596E-1,1.420381069E0
2.347128543E2,1.018155217E0,1.198347092E0,8.431243896E-2
2.347208534E2,6.403073668E-1,1.364964008E0,-1.339990139E0
2.347288518E2,9.444385767E-2,1.637450218E0,-2.326767445E0
2.347368483E2,-3.904784620E-1,1.988753319E0,-2.169778824E0
2.347448457E2,-7.917865515E-1,2.160316467E0,-1.290602207E0
2.347528465E2,-8.342361450E-1,1.915188313E0,4.372644424E-1
